Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-1505.833	-1600.342	94.50838	0.0144987	0.0658979	0.0201077	0.0266775	0.0574483	0.030593	0.0177413	0.00292926	0.0316248	0.133148	0.447888	0.0607314	0.0342441	0.112341	0.203156	0.399335	0.227466	0.352901	0.00567426	0.172749	0.00981157	0.00496843	0.0157646	0.0206579	0.00810698	0.0398653	0.0756121	0.0449718	0.00637951	0.0296408	0.0352859	0.0292351	0.0763882	0.102089	0.0596525	0.115566	0.0721508	0.133889	0.189573	0.0605945	0.0204465	0.125678	0.108656	0.0257054	0.0469698	0.00571481	0.0406519	0.033874	0.000437206	0.389713	0.0166691	0.355971	0.00463294	0.126916	0.00389073	0.00642584	0.00519326	0.0193739	0.122791	0.285666	0.00501156	0.0430576	0.0351751	0.0246054	0.0715472	0.623478	1.25789	0.382793	0.626052	0.864065	1.15732	1.59731	2.61238	0.6943349	0.3394886	0.00264955	0.0120425	0.00367457	0.00487516	0.0104983	0.00559068	0.00324212	0.000535305	0.00577925	0.0243321	0.0818489	0.0110983	0.00625792	0.0205296	0.0371255	0.0729761	0.0415681	0.0644907	0.00103694	0.031569	0.00179301	0.000907952	0.0028809	0.00377512	0.0014815	0.00728516	0.0138177	0.00821834	0.00116582	0.00541668	0.00644829	0.00534255	0.0139595	0.0186562	0.0109011	0.0211191	0.0131851	0.0244675	0.0346434	0.0110733	0.00373647	0.0229668	0.0198562	0.00469752	0.00858345	0.00104435	0.00742889	0.00619028	7.98968e-05	0.0712178	0.00304619	0.0650517	0.000846642	0.0231932	0.000711009	0.00117429	0.000949039	0.00354047	0.0224394	0.0522038	0.000915834	0.00786853	0.00642805	0.0044965	0.0130748	0.322979	0.677021	0.3229791	5.47213
396	-1489.549	-1581.903	92.35409	0.027369	0.0464721	0.0213823	0.0325601	0.0381387	0.0389407	0.0956507	0.103596	0.176642	0.0162819	0.419229	0.0692588	0.221268	0.124612	0.310166	0.265512	0.0447915	0.560529	0.0146391	0.0751494	0.0112106	0.0307261	0.0110918	0.0302941	0.0668476	0.089287	0.0694359	0.032919	0.0127376	0.00534359	0.0232518	0.0309513	0.0410001	0.243385	0.0992402	0.204042	0.046491	0.0909519	0.0276326	0.00188143	0.0768139	0.00664603	0.0313884	0.00203676	0.224779	0.0129703	0.250775	0.057484	0.00627755	0.466233	0.02445	0.048873	0.00284917	0.108815	0.00341186	0.652705	0.0715086	0.107408	0.0231066	0.0478283	0.129034	0.0955891	0.174532	0.0215534	0.0204224	0.957354	1.02921	0.587086	0.77125	0.922162	1.08441	1.2966	1.70333	0.3850947	0.6371119	0.00418589	0.00710756	0.00327026	0.00497983	0.00583304	0.0059557	0.0146291	0.0158442	0.0270161	0.0024902	0.064118	0.0105926	0.0338414	0.0190585	0.0474376	0.0406081	0.00685053	0.0857288	0.00223895	0.0114936	0.00171458	0.00469933	0.00169641	0.00463326	0.0102239	0.0136558	0.0106197	0.00503472	0.00194812	0.000817263	0.0035562	0.00473378	0.00627066	0.0372239	0.0151781	0.0312067	0.00711046	0.0139104	0.00422621	0.00028775	0.0117481	0.00101646	0.00480063	0.000311507	0.0343782	0.00198372	0.0383542	0.00879175	0.000960105	0.071307	0.00373945	0.00747476	0.00043576	0.0166424	0.000521818	0.0998264	0.0109367	0.0164272	0.00353398	0.00731498	0.0197348	0.0146197	0.0266934	0.00329643	0.00312346	0.385683	0.614317	0.3856826	6.538398
432	-1488.94	-1583.125	94.18501	0.0238669	0.0079143	0.0240595	0.0552916	0.038034	0.0488158	0.0672216	0.0395991	0.0718286	0.231023	0.353534	0.0549311	0.121416	0.159149	0.216608	0.352449	0.191625	0.477303	0.0441264	0.0458118	0.00755375	0.00640831	0.015025	0.0177249	0.0147298	0.0683504	0.0534718	0.00872636	0.0148889	0.0156949	0.029016	0.148488	0.137016	0.217441	0.0851538	0.128236	0.00639637	0.0123443	0.0166435	0.0589824	0.0056005	0.029658	0.119627	0.0263001	0.172193	0.0450124	0.186274	0.0467369	0.0203818	0.263362	0.11069	0.0301697	0.0369302	0.0666424	0.000720943	0.00885066	0.00748833	0.00476695	0.0882769	0.0273511	0.0172704	0.10957	0.201677	0.0195127	0.014936	1.06824	0.953263	0.456882	0.682473	0.887642	1.12658	1.46526	2.18875	0.5664018	0.7675404	0.0044637	0.00148017	0.00449972	0.0103409	0.00711327	0.00912974	0.0125721	0.007406	0.0134337	0.0432068	0.0661194	0.0102735	0.0227077	0.0297648	0.0405109	0.0659166	0.0358386	0.0892672	0.00825271	0.00856792	0.00141274	0.00119851	0.00281003	0.00331498	0.00275484	0.0127832	0.0100005	0.00163204	0.00278459	0.00293534	0.0054267	0.0277708	0.0256254	0.0406667	0.0159258	0.0239832	0.00119628	0.00230868	0.00311274	0.0110311	0.00104743	0.00554676	0.0223731	0.00491876	0.0322043	0.0084184	0.0348378	0.00874094	0.0038119	0.0492551	0.0207018	0.00564248	0.00690684	0.0124638	0.000134834	0.00165529	0.0014005	0.000891536	0.0165099	0.00511532	0.00322999	0.0204923	0.0377186	0.00364934	0.0027934	0.386522	0.613478	0.3865219	5.346899
468	-1495.549	-1592.248	96.69864	0.0129772	0.0442702	0.0187874	0.0364076	0.0514795	0.0476351	0.0612987	0.0580428	0.10376	0.0559122	0.311876	0.00325437	0.1206	0.03977	0.114709	0.259755	0.0203093	0.272061	0.00259774	0.0565961	0.00541152	0.0178706	0.00157009	0.0059743	0.0195649	0.0150328	0.0412638	0.0498107	0.00159971	0.0185583	0.0366157	0.0422788	0.0834812	0.280256	0.00607381	0.124488	0.000283448	0.0727167	0.013887	0.0106144	0.00853653	0.00654598	0.023179	0.00459918	0.0622302	0.0278808	0.0133929	0.0625023	0.0605878	0.137306	0.0152767	0.0170193	0.0536737	0.197441	0.036706	0.287129	0.019693	0.0136967	0.0958227	0.0330889	0.0905825	0.00963057	0.139526	0.0684681	0.036429	0.685356	1.21551	0.275179	0.532966	0.821741	1.21693	1.87629	3.63399	0.932999	0.3861936	0.00319604	0.0109029	0.004627	0.00896652	0.0126784	0.0117316	0.0150967	0.0142949	0.0255541	0.0137701	0.0768093	0.00080149	0.0297015	0.00979462	0.0282508	0.0639728	0.00500181	0.0670037	0.000639774	0.0139386	0.00133276	0.0044012	0.000386683	0.00147136	0.00481848	0.00370231	0.0101625	0.0122675	0.000393979	0.00457056	0.00901777	0.0104125	0.0205599	0.0690218	0.00149587	0.0306592	6.98081e-05	0.0179088	0.00342011	0.00261414	0.00210239	0.00161215	0.00570856	0.00113269	0.0153262	0.00686653	0.00329842	0.0153932	0.0149216	0.033816	0.00376237	0.00419154	0.0132188	0.0486259	0.00904	0.0707146	0.00485003	0.00337325	0.0235994	0.00814918	0.0223088	0.00237183	0.0343627	0.0168624	0.00897179	0.533661	0.466339	0.5336612	4.060395
504	-1490.343	-1585.402	95.05857	0.000344885	0.0173016	0.00878685	0.0354247	0.0172302	0.0711366	0.06575	0.133427	0.0572437	0.156779	0.295946	0.0715822	0.187653	0.0559372	0.272319	0.21391	0.165019	0.416237	0.0105222	0.0734238	0.0125522	0.024741	0.0200109	0.000736685	0.0400731	0.0116075	0.0634811	0.0267112	0.00259073	0.0115573	0.0814429	0.0387085	0.102567	0.151657	0.188885	0.0268009	0.0201233	0.0604057	0.0183807	0.0544728	0.0228716	0.136195	0.0251817	0.0443424	0.00603192	0.00978485	0.00382777	0.0153091	0.0143593	0.0237194	0.00742288	0.180942	0.0324351	0.147356	0.0193805	0.0374612	0.0277392	0.135929	0.253664	0.018966	0.0618764	0.108663	0.0380058	0.260795	0.0398306	0.959235	1.02792	0.456991	0.682553	0.887674	1.12654	1.46509	2.18822	0.5662285	0.6391644	6.95953e-05	0.00349134	0.00177313	0.00714846	0.00347693	0.0143549	0.0132679	0.0269246	0.0115514	0.0316369	0.05972	0.0144448	0.0378671	0.0112877	0.0549521	0.0431656	0.0332998	0.0839937	0.00212331	0.0148164	0.00253295	0.00499256	0.00403807	0.000148658	0.00808647	0.00234232	0.0128101	0.00539013	0.000522792	0.00233218	0.0164346	0.00781111	0.0206973	0.0306034	0.0381157	0.00540824	0.00406074	0.0121895	0.0037091	0.0109922	0.00461534	0.0274833	0.0050815	0.00894799	0.0012172	0.00197451	0.000772418	0.00308928	0.00289761	0.00478642	0.00149789	0.0365129	0.00654519	0.0297353	0.00391084	0.00755942	0.00559758	0.0274296	0.0511876	0.0038272	0.0124862	0.0219275	0.00766932	0.0526267	0.00803753	0.467362	0.532638	0.467362	4.955571
540	-1493.937	-1589.61	95.67288	0.00908063	0.0255002	0.00488465	0.0391231	0.019758	0.0589478	0.0717428	0.157286	0.0737009	0.0574122	0.45294	0.128848	0.0347422	0.0368237	0.0952661	0.234708	0.168028	0.277264	0.00106129	0.122631	0.0111273	0.0464025	0.00957628	0.000607692	0.0179133	0.0267077	0.052133	0.0603509	0.0354156	0.0116481	0.0632354	0.0312637	0.103668	0.121714	0.00975374	0.0053152	0.00996548	0.00198162	0.0415515	0.0738873	0.0015233	0.0774684	0.26701	0.0108705	0.159927	0.026916	0.0750136	0.0212523	0.0335134	0.11218	0.109979	0.174773	0.0263177	0.0229581	0.0412749	0.0156638	0.0161262	0.0263669	0.0266745	0.0871359	0.0450306	0.221835	0.109532	0.0505119	0.0359974	0.848825	1.10354	0.351546	0.600584	0.852941	1.17241	1.66504	2.84458	0.7559078	0.5268357	0.00197413	0.00554374	0.00106192	0.00850536	0.00429539	0.0128152	0.0155969	0.034194	0.0160226	0.0124814	0.0984691	0.0280116	0.00755296	0.00800546	0.0207108	0.0510256	0.0365292	0.0602773	0.000230723	0.0266599	0.00241907	0.0100879	0.00208188	0.000132112	0.00389434	0.00580626	0.0113337	0.0131203	0.00769935	0.0025323	0.0137474	0.00679673	0.0225375	0.0264605	0.00212046	0.00115552	0.00216649	0.000430804	0.0090333	0.0160631	0.000331164	0.0168416	0.0580479	0.00236325	0.034768	0.00585153	0.0163079	0.00462024	0.00728581	0.0243879	0.0239095	0.0379955	0.00572146	0.00499108	0.00897316	0.00340531	0.00350583	0.00573217	0.00579904	0.0189433	0.00978966	0.0482269	0.0238123	0.0109813	0.00782582	0.472865	0.527135	0.472865	4.599819
576	-1489.321	-1584.008	94.68632	0.00236132	0.0391577	0.0289987	0.0978603	0.0259704	0.0349727	0.0666371	0.096825	0.17034	0.118683	0.450533	0.0376967	0.0319167	0.00337803	0.181094	0.252324	0.227927	0.498242	0.00432528	0.0505432	0.0311967	0.0321769	0.0453118	0.0317512	0.000645499	0.0209807	0.0571849	0.0730808	0.0061797	0.0337923	0.0891829	0.00276742	0.0518746	0.203149	0.0195982	0.00544197	0.0120563	0.0039985	0.067133	0.0572151	0.0869416	0.0511051	0.205622	0.0178726	0.0583038	0.00123597	0.161309	0.01044	0.0222838	0.238025	0.139052	0.171402	0.0294844	0.00276377	0.0735641	0.0460999	0.0158454	0.0151549	0.00288927	0.0458576	0.0982758	0.126619	0.227531	0.0551886	0.0469402	0.814621	1.12697	0.384792	0.627645	0.86475	1.1564	1.59326	2.59881	0.6905684	0.4950961	0.000452854	0.00750967	0.00556136	0.0187677	0.0049806	0.00670706	0.0127797	0.0185691	0.0326677	0.022761	0.0864032	0.00722946	0.00612099	0.000647839	0.0347302	0.0483907	0.0437118	0.0955528	0.000829501	0.00969317	0.0059829	0.00617089	0.00868989	0.00608925	0.000123794	0.00402368	0.0109669	0.0140154	0.00118514	0.00648069	0.0171035	0.000530737	0.00994852	0.0389599	0.00375855	0.00104366	0.00231215	0.000766832	0.0128748	0.0109727	0.0166737	0.00980094	0.0394342	0.0034276	0.0111815	0.000237034	0.0309358	0.00200218	0.00427358	0.0456485	0.0266673	0.0328714	0.00565452	0.000530035	0.0141081	0.00884103	0.00303883	0.0029064	0.000554104	0.00879457	0.0188473	0.024283	0.0436358	0.0105841	0.00900219	0.543255	0.456745	0.5432549	5.214309
612	-1497.29	-1591.42	94.12974	0.0270175	0.0491364	0.003306	0.0187659	0.0165415	0.00641842	0.05492	0.0886662	0.015477	0.213499	0.535843	0.0693847	0.0842122	0.0567729	0.0795162	0.227808	0.17755	0.31512	0.00242167	0.0858621	0.0201766	0.0555447	0.00318926	0.0243684	0.0171663	0.140182	0.115323	0.0116098	0.00073158	0.00244629	0.0274999	0.00315442	0.0815251	0.161394	0.0345042	0.0438174	0.0119676	0.0567858	0.0555932	0.111851	0.199333	0.0777504	0.163034	0.0519741	0.108376	0.023795	0.0895504	0.0018262	0.131256	0.152245	0.263282	0.191705	0.0279208	0.0655736	0.0375189	0.0335408	0.0178083	0.0247819	0.0507128	0.16824	0.0096065	0.0708537	0.248261	0.0355717	0.0217628	0.960949	1.02675	0.360439	0.607947	0.85619	1.16797	1.64488	2.77439	0.7378426	0.6410384	0.00502806	0.00914447	0.000615258	0.0034924	0.00307843	0.00119449	0.0102208	0.0165011	0.00288032	0.039733	0.0997224	0.0129128	0.0156722	0.0105656	0.0147983	0.0423958	0.0330428	0.0586449	0.000450682	0.0159793	0.00375494	0.0103371	0.000593534	0.00453504	0.00319471	0.0260883	0.021462	0.00216062	0.00013615	0.000455265	0.00511782	0.00058705	0.0151721	0.030036	0.00642136	0.00815458	0.00222722	0.0105681	0.0103461	0.0208159	0.0370966	0.0144696	0.0303413	0.00967257	0.0201693	0.00442833	0.0166657	0.000339862	0.0244272	0.0283333	0.0489977	0.0356769	0.00519617	0.0122035	0.00698241	0.00624206	0.0033142	0.004612	0.00943784	0.0313102	0.0017878	0.0131861	0.0462023	0.00662003	0.00405014	0.497867	0.502133	0.4978665	5.373348
648	-1483.289	-1578.491	95.20129	0.0104956	0.0114616	0.0121593	0.0316449	0.00352214	0.00313165	0.0760383	0.0906144	0.0273986	0.00870638	0.747693	0.0352119	0.0841559	0.0318749	0.0954225	0.17394	0.20696	0.314695	0.00936674	0.0731641	0.00461768	0.0426494	0.01142	0.00657877	0.0256531	0.0685685	0.0828493	0.00357654	0.0109138	0.040904	0.0438852	0.0171267	0.111295	0.124908	0.00357662	0.111134	0.00849974	0.129585	0.0484865	0.0553862	0.115203	0.0389001	0.210168	0.0180193	0.055766	0.0487745	0.126578	0.000197736	0.157706	0.0639377	0.180443	0.0638667	0.0156683	0.0394286	0.0125588	0.00542959	0.00623663	0.0303471	0.0283276	0.0737119	0.00433354	0.144504	0.236445	0.0494754	0.00226463	1.03747	0.974339	0.372998	0.618187	0.860663	1.16189	1.61763	2.68098	0.7130776	0.7293074	0.00222009	0.00242442	0.002572	0.00669371	0.000745022	0.000662424	0.016084	0.0191672	0.00579551	0.00184162	0.158156	0.00744821	0.0178011	0.00674235	0.0201843	0.0367927	0.0437774	0.0665661	0.0019813	0.0154761	0.000976757	0.00902144	0.00241562	0.00139158	0.00542629	0.014504	0.0175247	0.00075653	0.00230855	0.00865224	0.00928284	0.00362273	0.0235417	0.0264213	0.000756546	0.0235076	0.00179791	0.0274105	0.0102561	0.0117156	0.0243683	0.00822837	0.044456	0.00381154	0.0117959	0.0103171	0.0267745	4.18262e-05	0.0333588	0.0135245	0.0381684	0.0135094	0.00331425	0.00834016	0.00265651	0.0011485	0.00131921	0.00641918	0.005992	0.015592	0.000916655	0.0305663	0.0500142	0.0104653	0.000479027	0.526237	0.473763	0.5262365	4.727562
684	-1478.686	-1574.662	95.97674	0.0031748	0.0270966	0.0132078	0.0536288	0.0429402	0.0015164	0.0123625	0.0626219	0.0232097	0.133617	0.304189	0.136222	0.0870639	0.0234285	0.17623	0.126258	0.150879	0.315352	0.0148785	0.0769422	0.017234	0.00122403	0.0334322	0.0219564	0.0425138	0.051826	0.0211977	0.0249506	0.0204818	0.0302175	0.05472	0.034482	0.128623	0.240498	0.0321446	0.0800326	0.0377154	0.021172	0.0524539	0.0814565	0.131945	0.0208605	0.115434	0.0240089	0.107479	0.0608825	0.141489	0.0128232	0.274588	0.00923652	0.202093	0.00628629	0.0167149	0.0338213	0.0022197	0.0112464	0.0468594	0.0128501	0.0348105	0.0712569	0.0104836	0.215333	0.0070565	0.027346	0.00854264	0.878094	1.0835	0.364523	0.611297	0.857659	1.16596	1.63587	2.74331	0.7296968	0.5550856	0.000718473	0.0061321	0.00298898	0.0121365	0.00971757	0.000343168	0.00279769	0.0141716	0.00525247	0.0302382	0.0688394	0.0308276	0.019703	0.00530199	0.0398816	0.0285729	0.0341446	0.0713657	0.00336708	0.0174124	0.00390015	0.000277003	0.00756588	0.00496884	0.00962108	0.0117285	0.00479714	0.00564644	0.00463513	0.00683836	0.0123834	0.00780344	0.0291079	0.0544259	0.00727449	0.0181118	0.00853518	0.00479133	0.0118706	0.018434	0.0298598	0.00472083	0.0261234	0.00543333	0.0243229	0.013778	0.0320196	0.00290195	0.0621406	0.00209027	0.0457348	0.00142262	0.00378265	0.00765393	0.000502328	0.00254511	0.0106045	0.00290803	0.00787779	0.0161258	0.0023725	0.048731	0.00159692	0.00618854	0.00193324	0.480236	0.519764	0.4802361	4.418817
720	-1491.309	-1586.129	94.82004	0.00906871	0.0281485	0.0241541	0.0139603	0.060433	0.0264631	0.00817184	0.0203569	0.0503236	0.122817	0.466579	0.0617075	0.0517236	0.0745632	0.176202	0.26292	0.00944682	0.494663	0.00188917	0.068876	0.00845382	0.0189001	0.0373703	0.0107342	0.0454452	0.0555334	0.0212082	0.0126017	0.0146657	0.0397466	0.0769448	0.0274886	0.129263	0.160204	0.232632	0.00679453	0.0133232	0.0312809	0.239736	0.00290639	0.0102819	0.107532	0.213705	0.155911	0.149599	0.111671	0.0159622	0.00651783	0.280492	0.0435335	0.0209467	0.0329448	0.0174537	0.144932	0.0988544	0.0905169	0.000344673	0.0137721	0.0688001	0.0535672	0.0801436	0.0662389	0.0199369	0.0435819	0.06683	0.903243	1.06627	0.453308	0.679864	0.886582	1.12793	1.47088	2.20601	0.5720801	0.5802082	0.00176717	0.00548515	0.00470678	0.00272036	0.0117763	0.00515673	0.0015924	0.00396684	0.0098063	0.0239327	0.0909196	0.0120246	0.0100791	0.0145297	0.0343355	0.0512338	0.00184085	0.0963924	0.000368132	0.0134215	0.00164735	0.00368296	0.00728215	0.00209172	0.00885565	0.0108215	0.00413274	0.00245562	0.00285783	0.0077452	0.0149938	0.00535655	0.0251888	0.0312181	0.0453317	0.00132401	0.00259622	0.00609553	0.046716	0.000566352	0.00200358	0.0209542	0.0416434	0.0303815	0.0291515	0.0217608	0.00311047	0.00127009	0.0546579	0.00848313	0.00408178	0.00641977	0.00340111	0.0282422	0.0192632	0.0176385	6.71646e-05	0.00268369	0.0134067	0.0104384	0.0156171	0.0129076	0.00388499	0.00849257	0.0130228	0.261668	0.738332	0.2616684	5.131769
756	-1474.8	-1569.613	94.8134	0.00422092	0.0356658	0.0125006	0.0518193	0.0487947	0.0055752	0.0848134	0.0552576	0.0704391	0.0369998	0.374374	0.104948	0.0897165	0.00834539	0.0652083	0.328478	0.0547586	0.611865	0.00541802	0.0930983	0.0194324	0.0059372	0.0064921	0.0103527	0.0361274	0.0330643	0.0422747	0.0307973	0.0139614	0.0373504	0.0440464	0.044285	0.101289	0.232303	0.0471091	0.00238651	0.00355064	0.0380358	0.215446	0.0028594	0.00678271	0.081393	0.234622	0.0753859	0.0502343	0.0926259	0.0269278	0.240657	0.26532	0.0207329	0.0384201	0.0880408	0.0192773	0.0655445	0.0339033	0.0775894	0.0464909	0.0206877	0.0197518	0.0167401	0.06185	0.0350516	0.0311263	0.105652	0.0662497	1.01136	0.992218	0.341349	0.592025	0.84913	1.17768	1.68912	2.92955	0.7771895	0.6981458	0.000856092	0.00723377	0.00253538	0.01051	0.0098966	0.00113077	0.0172019	0.0112074	0.0142865	0.00750435	0.075931	0.0212856	0.0181964	0.00169262	0.0132256	0.0666223	0.0111062	0.124099	0.00109889	0.0188823	0.00394131	0.00120419	0.00131673	0.00209975	0.00732739	0.00670613	0.0085742	0.00624635	0.00283167	0.00757544	0.00893353	0.00898194	0.0205436	0.0471159	0.00955472	0.000484035	0.000720146	0.00771447	0.0436971	0.000579947	0.00137568	0.0165082	0.0475862	0.0152899	0.0101886	0.0187865	0.00546153	0.0488103	0.0538125	0.00420506	0.00779241	0.0178565	0.00390984	0.0132938	0.00687631	0.0157368	0.00942934	0.0041959	0.00400607	0.00339525	0.0125445	0.0071092	0.00631306	0.0214284	0.0134368	0.438172	0.561828	0.4381719	4.930453
792	-1482.809	-1576.816	94.00696	0.000711803	0.0857945	0.0308557	0.0300686	0.0599855	0.0309261	0.0865264	0.0249098	0.138733	0.0585131	0.481502	0.00576474	0.0256612	0.0380347	0.122648	0.297666	0.12185	0.643793	0.00404371	0.0255545	0.0140974	0.0229914	0.00934554	0.0482533	0.0640278	0.0542394	0.0344658	0.033209	0.00838824	0.0865052	0.0565292	0.0828993	0.112203	0.307687	0.148803	0.000891547	0.0060699	0.0904224	0.432152	0.002284	0.00349609	0.11623	0.154752	0.211066	0.0801779	0.0956687	0.0568968	0.161361	0.0127071	0.0507945	0.00543481	0.0579342	0.00779286	0.17946	0.0588547	0.0855363	0.0231288	0.027579	0.0042348	0.0115651	0.0946886	0.0457763	0.0461198	0.0471922	0.0961885	0.888812	1.07616	0.54278	0.742293	0.911217	1.09743	1.34718	1.84237	0.4418315	0.5656943	0.000125679	0.0151483	0.00544803	0.00530907	0.0105913	0.00546045	0.0152775	0.0043982	0.0244954	0.0103314	0.0850163	0.00101785	0.00453086	0.00671559	0.0216553	0.0525574	0.0215144	0.113671	0.000713976	0.00451203	0.0024891	0.00405947	0.00165009	0.00851984	0.0113051	0.00957677	0.00608545	0.00586353	0.00148107	0.0152738	0.00998108	0.0146371	0.0198111	0.0543267	0.0262734	0.000157416	0.00107173	0.0159654	0.0763028	0.000403275	0.000617287	0.0205221	0.0273237	0.0372669	0.0141566	0.0168917	0.010046	0.0284906	0.00224362	0.00896852	0.000959596	0.0102292	0.00137595	0.0316864	0.0103917	0.0151027	0.00408373	0.00486949	0.000747716	0.00204199	0.0167187	0.00808248	0.00814313	0.00833248	0.0169835	0.508232	0.491768	0.5082319	5.663642
828	-1475.18	-1571.157	95.97698	0.00668566	0.016568	0.0171477	0.0408691	0.079688	0.0138096	0.0660795	0.0588672	0.0749001	0.106015	0.280705	0.0620833	0.0229072	0.085695	0.143288	0.160099	0.223578	0.49087	0.0202987	0.0247647	0.00469515	0.00356156	0.0089214	0.00160326	0.0565363	0.0418408	0.0467704	0.00924612	0.00473858	0.0235528	0.0473053	0.0455689	0.109681	0.118023	0.0469118	0.00903594	0.0325496	0.0754361	0.0353919	0.0284689	0.0412227	0.00923595	0.063873	0.0132591	0.00748779	0.00516674	0.295204	0.0281604	0.0386487	0.076979	0.0264686	0.01557	0.036557	0.0232225	0.132035	0.171216	0.0427583	0.0118439	0.0650298	0.100561	0.084329	0.000535953	0.0435464	0.0785654	0.0128639	1.05731	0.960749	0.288794	0.545666	0.827801	1.20802	1.83262	3.46268	0.8980825	0.7537681	0.00160362	0.003974	0.00411306	0.00980288	0.019114	0.00331237	0.0158498	0.0141199	0.0179655	0.0254288	0.0673299	0.0148913	0.00549451	0.0205548	0.0343691	0.0384013	0.0536273	0.11774	0.00486885	0.00594007	0.00112618	0.000854275	0.00213989	0.000384558	0.0135608	0.0100359	0.0112183	0.00221777	0.0011366	0.00564937	0.0113467	0.0109302	0.026308	0.0283091	0.0112523	0.00216736	0.00780734	0.0180941	0.00848911	0.00682855	0.00988767	0.00221534	0.0153206	0.00318032	0.00179602	0.0012393	0.0708077	0.00675456	0.00927027	0.0184642	0.00634876	0.00373462	0.00876855	0.00557014	0.0316699	0.0410679	0.010256	0.00284089	0.0155981	0.0241206	0.0202272	0.000128554	0.010445	0.0188447	0.00308554	0.581265	0.418735	0.5812651	4.169098
